Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_626.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_660.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_694.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_727.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_760.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_794.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_826.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_860.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_894.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_926.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_960.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_46_994.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_027.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_060.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_093.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_127.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_162.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_193.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_227.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_260.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_294.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_327.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_359.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_393.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_425.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_460.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_494.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_526.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_559.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_594.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_627.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_660.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_694.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_727.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_760.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_795.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_827.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_860.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_894.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_927.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_960.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_47_994.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_028.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_060.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_093.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_127.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_161.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_194.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_226.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_260.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_294.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_326.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_360.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_394.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_427.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_460.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_494.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_526.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_560.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_594.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_626.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_661.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_692.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_727.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_759.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_793.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_826.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_859.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_894.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_927.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_958.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_48_993.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_026.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_059.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_093.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_127.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_160.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_193.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_226.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_260.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_293.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_327.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_359.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_393.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_425.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_460.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_494.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_525.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_560.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_594.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_626.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_661.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_694.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_726.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_760.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_794.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_825.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_858.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_892.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_926.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_959.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_49_993.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_026.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_059.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_093.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_126.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_160.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_194.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_225.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_259.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_292.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_326.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_359.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_392.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_425.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_459.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_493.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_526.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_559.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_593.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_625.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_659.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_693.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_726.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_759.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_793.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_826.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_860.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_893.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_926.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_959.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_50_993.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_025.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_059.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_092.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_125.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_158.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_192.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_226.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_259.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
